geoid_r,GDPpc_rIp,educ_rIp,pop_rIp,popd_rIp,allpat
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,1
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,2
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,2
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
154,9902.56,7.59,8247613.50,5.85,0
155,3614.86,5.78,1523973.50,4.04,0
155,3614.86,5.78,1523973.50,4.04,0
155,3614.86,5.78,1523973.50,4.04,0
155,3614.86,5.78,1523973.50,4.04,0
155,3614.86,5.78,1523973.50,4.04,0
155,3614.86,5.78,1523973.50,4.04,1
155,3614.86,5.78,1523973.50,4.04,0
155,3614.86,5.78,1523973.50,4.04,0
155,3614.86,5.78,1523973.50,4.04,0
155,3614.86,5.78,1523973.50,4.04,0
156,4222.30,5.44,991859.50,4.51,0
156,4222.30,5.44,991859.50,4.51,0
156,4222.30,5.44,991859.50,4.51,0
156,4222.30,5.44,991859.50,4.51,0
157,2801.59,,1338771.25,2.96,0
157,2801.59,,1338771.25,2.96,0
157,2801.59,,1338771.25,2.96,0
157,2801.59,,1338771.25,2.96,0
157,2801.59,,1338771.25,2.96,0
157,2801.59,,1338771.25,2.96,0
157,2801.59,,1338771.25,2.96,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
162,2684.11,,206837.91,0.64,0
163,2089.53,,399579.56,1.85,0
166,26257.32,8.41,175426.45,-0.05,0
166,26257.32,8.41,175426.45,-0.05,1
166,26257.32,8.41,175426.45,-0.05,0
166,26257.32,8.41,175426.45,-0.05,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,1
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
168,4816.01,7.91,378018.44,2.01,0
169,16100.35,8.02,315868.81,0.71,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
170,9301.64,7.99,1005199.12,2.39,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,1
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,1
172,8457.89,8.11,9139892.00,3.87,4
172,8457.89,8.11,9139892.00,3.87,1
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,4
172,8457.89,8.11,9139892.00,3.87,1
172,8457.89,8.11,9139892.00,3.87,4
172,8457.89,8.11,9139892.00,3.87,3
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,1
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,1
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,1
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,1
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,0
172,8457.89,8.11,9139892.00,3.87,2
172,8457.89,8.11,9139892.00,3.87,3
172,8457.89,8.11,9139892.00,3.87,2
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
173,28358.07,10.76,1721584.88,9.67,0
175,8348.53,7.59,388485.44,1.07,0
175,8348.53,7.59,388485.44,1.07,0
175,8348.53,7.59,388485.44,1.07,0
175,8348.53,7.59,388485.44,1.07,0
175,8348.53,7.59,388485.44,1.07,0
175,8348.53,7.59,388485.44,1.07,0
175,8348.53,7.59,388485.44,1.07,0
176,9679.49,7.98,239144.19,1.63,0
176,9679.49,7.98,239144.19,1.63,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,0
177,9314.20,8.53,1879642.50,2.94,1
177,9314.20,8.53,1879642.50,2.94,0
179,4709.02,7.84,349634.25,2.49,0
180,5325.87,8.39,178681.86,1.22,0
180,5325.87,8.39,178681.86,1.22,0
180,5325.87,8.39,178681.86,1.22,0
180,5325.87,8.39,178681.86,1.22,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,2
181,5071.77,7.84,627835.06,1.99,1
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,2
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
181,5071.77,7.84,627835.06,1.99,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,1
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,0
182,3890.45,6.69,473761.38,1.82,1
183,4593.68,7.82,781210.06,4.10,0
183,4593.68,7.82,781210.06,4.10,0
183,4593.68,7.82,781210.06,4.10,0
183,4593.68,7.82,781210.06,4.10,0
184,4259.47,6.67,569479.62,2.33,0
184,4259.47,6.67,569479.62,2.33,0
184,4259.47,6.67,569479.62,2.33,0
184,4259.47,6.67,569479.62,2.33,0
184,4259.47,6.67,569479.62,2.33,3
184,4259.47,6.67,569479.62,2.33,0
184,4259.47,6.67,569479.62,2.33,0
184,4259.47,6.67,569479.62,2.33,0
185,3703.56,6.96,280143.88,1.90,0
185,3703.56,6.96,280143.88,1.90,0
186,4467.05,7.13,548717.25,2.39,0
186,4467.05,7.13,548717.25,2.39,0
187,6186.72,7.64,705734.38,2.73,0
187,6186.72,7.64,705734.38,2.73,0
187,6186.72,7.64,705734.38,2.73,0
188,9638.76,8.22,1801562.50,3.14,0
188,9638.76,8.22,1801562.50,3.14,0
188,9638.76,8.22,1801562.50,3.14,0
188,9638.76,8.22,1801562.50,3.14,0
188,9638.76,8.22,1801562.50,3.14,0
188,9638.76,8.22,1801562.50,3.14,0
188,9638.76,8.22,1801562.50,3.14,0
188,9638.76,8.22,1801562.50,3.14,0
189,4370.17,6.54,577409.69,3.54,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
190,,,,,0
191,,,,,1
191,,,,,0
191,,,,,0
191,,,,,0
192,,,,,0
192,,,,,0
192,,,,,0
192,,,,,0
192,,,,,0
192,,,,,0
192,,,,,0
192,,,,,0
192,,,,,0
193,,,,,0
193,,,,,0
193,,,,,0
193,,,,,0
194,,,,,0
194,,,,,0
194,,,,,0
196,,,,,0
196,,,,,0
196,,,,,0
196,,,,,0
197,,,,,0
197,,,,,0
197,,,,,0
197,,,,,0
197,,,,,0
198,,,,,0
198,,,,,0
198,,,,,0
198,,,,,0
198,,,,,0
198,,,,,0
198,,,,,0
199,,,,,1
199,,,,,0
199,,,,,0
199,,,,,0
199,,,,,1
199,,,,,0
199,,,,,0
199,,,,,0
199,,,,,0
199,,,,,0
199,,,,,0
199,,,,,0
199,,,,,0
199,,,,,2
199,,,,,0
199,,,,,0
199,,,,,0
199,,,,,0
200,,,,,0
200,,,,,0
200,,,,,0
200,,,,,0
200,,,,,0
200,,,,,0
200,,,,,0
200,,,,,0
200,,,,,0
200,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,0
201,,,,,1
201,,,,,0
202,,,,,0
202,,,,,0
202,,,,,0
202,,,,,0
202,,,,,0
202,,,,,0
202,,,,,0
202,,,,,0
204,,,,,0
204,,,,,0
204,,,,,0
204,,,,,0
205,,,,,0
205,,,,,0
205,,,,,0
205,,,,,0
205,,,,,0
206,,,,,0
206,,,,,0
206,,,,,0
206,,,,,0
206,,,,,0
206,,,,,0
206,,,,,0
208,,,,,0
208,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,5
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,0
209,,,,,1
209,,,,,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,1
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,2
210,3584.59,,16610422.00,6.76,4
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,1
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,5
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,1
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
210,3584.59,,16610422.00,6.76,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,32
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,3
212,3297.57,,34083616.00,6.24,21
212,3297.57,,34083616.00,6.24,61
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,5
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,3
212,3297.57,,34083616.00,6.24,2
212,3297.57,,34083616.00,6.24,1
212,3297.57,,34083616.00,6.24,3
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,1
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,3
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,8
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,1
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,0
212,3297.57,,34083616.00,6.24,3
214,18209.67,,670416.62,5.67,0
214,18209.67,,670416.62,5.67,0
214,18209.67,,670416.62,5.67,1
214,18209.67,,670416.62,5.67,0
214,18209.67,,670416.62,5.67,1
214,18209.67,,670416.62,5.67,0
214,18209.67,,670416.62,5.67,1
214,18209.67,,670416.62,5.67,0
214,18209.67,,670416.62,5.67,0
214,18209.67,,670416.62,5.67,0
214,18209.67,,670416.62,5.67,0
214,18209.67,,670416.62,5.67,1
214,18209.67,,670416.62,5.67,1
214,18209.67,,670416.62,5.67,1
215,5204.13,,233295.03,4.33,0
217,4150.03,,755166.19,5.01,0
219,3104.21,,304364.31,5.73,0
221,2784.20,,247797.69,4.85,0
221,2784.20,,247797.69,4.85,0
221,2784.20,,247797.69,4.85,0
223,8184.22,,196768.33,6.55,0
223,8184.22,,196768.33,6.55,1
223,8184.22,,196768.33,6.55,0
223,8184.22,,196768.33,6.55,0
223,8184.22,,196768.33,6.55,0
223,8184.22,,196768.33,6.55,3
224,6566.04,,235052.05,4.27,0
226,40435.57,,346147.91,5.20,1
226,40435.57,,346147.91,5.20,0
226,40435.57,,346147.91,5.20,0
226,40435.57,,346147.91,5.20,0
226,40435.57,,346147.91,5.20,0
228,4883.61,,131978.94,4.57,0
229,6180.74,,693600.31,5.20,0
229,6180.74,,693600.31,5.20,0
229,6180.74,,693600.31,5.20,0
229,6180.74,,693600.31,5.20,0
229,6180.74,,693600.31,5.20,0
229,6180.74,,693600.31,5.20,0
230,6267.81,,477677.69,4.27,0
230,6267.81,,477677.69,4.27,0
236,563.74,,906789.25,3.75,0
247,883.97,,1615805.62,4.52,0
247,883.97,,1615805.62,4.52,0
254,1127.00,,870344.69,4.11,0
254,1127.00,,870344.69,4.11,0
255,2099.12,,1287777.12,6.09,0
255,2099.12,,1287777.12,6.09,0
255,2099.12,,1287777.12,6.09,0
255,2099.12,,1287777.12,6.09,1
255,2099.12,,1287777.12,6.09,0
255,2099.12,,1287777.12,6.09,0
255,2099.12,,1287777.12,6.09,0
258,1707.50,,577427.06,4.86,1
259,2503.55,,1135243.75,5.63,0
260,2167.21,,939630.31,5.90,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,1
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,1
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,1
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
263,5636.16,,2831938.75,7.35,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,1
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,2
265,6295.92,7.38,7316384.50,2.94,1
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,1
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,0
265,6295.92,7.38,7316384.50,2.94,1
265,6295.92,7.38,7316384.50,2.94,0
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,1
266,7855.35,7.75,12208997.00,4.18,2
266,7855.35,7.75,12208997.00,4.18,3
266,7855.35,7.75,12208997.00,4.18,7
266,7855.35,7.75,12208997.00,4.18,6
266,7855.35,7.75,12208997.00,4.18,2
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,4
266,7855.35,7.75,12208997.00,4.18,2
266,7855.35,7.75,12208997.00,4.18,1
266,7855.35,7.75,12208997.00,4.18,13
266,7855.35,7.75,12208997.00,4.18,1
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,4
266,7855.35,7.75,12208997.00,4.18,2
266,7855.35,7.75,12208997.00,4.18,2
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,1
266,7855.35,7.75,12208997.00,4.18,4
266,7855.35,7.75,12208997.00,4.18,2
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,4
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,5
266,7855.35,7.75,12208997.00,4.18,1
266,7855.35,7.75,12208997.00,4.18,1
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,1
266,7855.35,7.75,12208997.00,4.18,2
266,7855.35,7.75,12208997.00,4.18,0
266,7855.35,7.75,12208997.00,4.18,3
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,4
267,6022.12,7.03,1572736.00,3.05,2
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,1
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,2
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,1
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
267,6022.12,7.03,1572736.00,3.05,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,2
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,1
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,1
268,5173.27,7.19,5741893.50,4.68,1
268,5173.27,7.19,5741893.50,4.68,2
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
268,5173.27,7.19,5741893.50,4.68,0
269,,,,,0
269,,,,,0
269,,,,,0
269,,,,,0
269,,,,,0
269,,,,,5
269,,,,,0
269,,,,,0
269,,,,,0
269,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,3
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,1
270,,,,,14
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
270,,,,,0
271,,,,,0
271,,,,,0
271,,,,,0
272,,,,,0
272,,,,,0
272,,,,,0
272,,,,,0
272,,,,,0
272,,,,,0
273,,,,,0
273,,,,,0
273,,,,,0
273,,,,,0
273,,,,,0
273,,,,,0
273,,,,,0
273,,,,,0
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,1
284,6994.10,,1092551.50,4.65,2
284,6994.10,,1092551.50,4.65,1
284,6994.10,,1092551.50,4.65,1
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,3
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,1
284,6994.10,,1092551.50,4.65,1
284,6994.10,,1092551.50,4.65,3
284,6994.10,,1092551.50,4.65,1
284,6994.10,,1092551.50,4.65,12
284,6994.10,,1092551.50,4.65,3
284,6994.10,,1092551.50,4.65,2
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,5
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,1
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,2
284,6994.10,,1092551.50,4.65,0
284,6994.10,,1092551.50,4.65,1
284,6994.10,,1092551.50,4.65,0
285,17105.00,,705853.31,7.28,1
285,17105.00,,705853.31,7.28,2
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,2
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,2
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,2
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,0
285,17105.00,,705853.31,7.28,0
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,2
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,2
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,1
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,2
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,0
286,5774.92,,999099.50,5.27,0
287,9435.00,,1494274.38,5.04,0
287,9435.00,,1494274.38,5.04,1
287,9435.00,,1494274.38,5.04,1
287,9435.00,,1494274.38,5.04,0
287,9435.00,,1494274.38,5.04,1
287,9435.00,,1494274.38,5.04,1
287,9435.00,,1494274.38,5.04,1
287,9435.00,,1494274.38,5.04,0
287,9435.00,,1494274.38,5.04,0
287,9435.00,,1494274.38,5.04,0
287,9435.00,,1494274.38,5.04,0
287,9435.00,,1494274.38,5.04,2
287,9435.00,,1494274.38,5.04,0
287,9435.00,,1494274.38,5.04,1
287,9435.00,,1494274.38,5.04,5
